,Unnamed: 0,path,source_text,pred_text,ref_text,ASR_BLEU,COMET,METEOR,BLASER
86,86,common_voice_es_19721784.mp3,siguió ocupando cargos de importancia sobre todo bajo el amparo de aráoz,it was occupied with important cargoes all along the rivers rampart,he continued holding important positions especially under araozs protection,BLEU = 3.75 9.1/5.0/2.8/1.6 (BP = 1.000 ratio = 1.222 hyp_len = 11 ref_len = 9),0.44336897134780884,0.05434782608695651,3.0792644023895264
87,87,common_voice_es_19999531.mp3,ellos mismos toman con los dedos los trozos,they are the same with the trosses,they take the pieces themselves with their fingers,BLEU = 7.49 42.9/8.3/5.0/3.1 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8),0.3982522189617157,0.189873417721519,2.878810405731201
88,88,common_voice_es_20026814.mp3,la masa se estira hasta obtener gruesas láminas planas que se corta en tiras,the masts of the galleons which are covered with tiles,the dough is stretched until flat thick sheets are obtained and then it is cut into strips,BLEU = 2.48 20.0/5.6/3.1/1.8 (BP = 0.497 ratio = 0.588 hyp_len = 10 ref_len = 17),0.3358325958251953,0.06134969325153374,2.43766713142395
89,89,common_voice_es_19673193.mp3,se les conocen por la saga de estrategia en tiempo real ground control,he is known for the soldiers strategy in real life and brown country,these guys have become known for the realtime strategy series ground control,BLEU = 12.36 30.8/16.7/9.1/5.0 (BP = 1.000 ratio = 1.083 hyp_len = 13 ref_len = 12),0.6245377659797668,0.3099173553719008,3.2427852153778076
90,90,common_voice_es_19764964.mp3,desde entonces ocupó diferentes funciones en la república árabe saharaui democrática y el polisario,since then he had occupied different functions in the older republic democratic and political,within the sahrawi arab democratic republic and the polisario front he then took several positions,BLEU = 4.14 42.9/3.8/2.1/1.1 (BP = 0.931 ratio = 0.933 hyp_len = 14 ref_len = 15),0.6239990592002869,0.20134228187919467,3.821798801422119
91,91,common_voice_es_20049521.mp3,es un hecho inevitable,his inevitable,its an unavoidable fact,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.368 ratio = 0.500 hyp_len = 2 ref_len = 4),0.6134201288223267,0.0,3.959084987640381
92,92,common_voice_es_19610952.mp3,en cartagena se comenzaron a constituir sociedades anónimas para la explotación de las minas,she said that in carthagena they started building oxides and animals for exploitation of the mines,in cartagena they started to built anonymous societies to exploitation of the mines,BLEU = 18.92 43.8/26.7/14.3/7.7 (BP = 1.000 ratio = 1.231 hyp_len = 16 ref_len = 13),0.5754265189170837,0.5056007365352156,3.431074380874634
93,93,common_voice_es_19668065.mp3,filiberto adhería a las ideas del anarquismo,filibeto had the ideas of anarchism,filiberto advocated anarchisms ideas,BLEU = 8.12 16.7/10.0/6.2/4.2 (BP = 1.000 ratio = 1.500 hyp_len = 6 ref_len = 4),0.8163080811500549,0.2380952380952381,4.270549774169922
94,94,common_voice_es_19687089.mp3,es primo de ana de palacio y de la fallecida loyola de palacio,hes the first thats in a deep place here and the fall of a woody place here,he is the cousin of ana de palacio and deceased loyola palacio,BLEU = 3.01 17.6/3.1/1.7/0.9 (BP = 1.000 ratio = 1.417 hyp_len = 17 ref_len = 12),0.3552801012992859,0.16,2.270336866378784
95,95,common_voice_es_19426442.mp3,finalmente descendió de categoría como colista del campeonato,finally he extended category as acquirest of the championship,finally it was downgraded as bottom of the championship,BLEU = 20.16 55.6/25.0/14.3/8.3 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9),0.5308685898780823,0.4955555555555556,3.3957929611206055
96,96,common_voice_es_19637099.mp3,ella estudió en la universidad de jordania,she studied at the university of chicago,she studied at the university of jordan,BLEU = 80.91 85.7/83.3/80.0/75.0 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7),0.8277817368507385,0.8551587301587302,3.431758165359497
97,97,common_voice_es_18721317.mp3,porque voy a tirarme por la cascada,why do you want to tie me to the cascade,because ill jump on the waterfall,BLEU = 4.20 10.0/5.6/3.1/1.8 (BP = 1.000 ratio = 1.667 hyp_len = 10 ref_len = 6),0.409527063369751,0.078125,3.328433036804199
98,98,common_voice_es_19764278.mp3,para ello debe ser visto como una lista de trabajo,for then they have been seen as a workman,for that purpose it has to be considered as a working list,BLEU = 7.56 33.3/12.5/7.1/4.2 (BP = 0.717 ratio = 0.750 hyp_len = 9 ref_len = 12),0.5640348196029663,0.26976495726495725,3.7173755168914795
99,99,common_voice_es_19624394.mp3,durante la competencia se lo vinculó con el manchester united,during the competition he joined manchester united,during the competence it was linked to the manchester united,BLEU = 12.10 57.1/33.3/10.0/6.2 (BP = 0.651 ratio = 0.700 hyp_len = 7 ref_len = 10),0.7970407605171204,0.3835051546391753,4.70188045501709
100,100,common_voice_es_19615518.mp3,con ello se inició una nueva etapa en la existencia de la institución,he started a new era in the existence of the institution,with that a new era on the institutions existence began,BLEU = 15.85 45.5/20.0/11.1/6.2 (BP = 1.000 ratio = 1.100 hyp_len = 11 ref_len = 10),0.8746967911720276,0.5569306930693068,4.589620113372803
101,101,common_voice_es_19607406.mp3,ellos concluyeron que algo raro estaba sucediendo,they concluded that the ogre was succeeding,they figured that something odd was happening,BLEU = 8.64 42.9/8.3/5.0/3.1 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7),0.5306503772735596,0.2142857142857143,3.6360368728637695
102,102,common_voice_es_19730527.mp3,el burgos promesas tiene sus instalaciones en el barrio,the bargos premises has its installations in the neighbourhood,burgos promesas facilities are located in the neighborhood,BLEU = 9.54 22.2/12.5/7.1/4.2 (BP = 1.000 ratio = 1.125 hyp_len = 9 ref_len = 8),0.601990282535553,0.36351165980795613,3.5760655403137207
103,103,common_voice_es_19755211.mp3,burundi clasificó a un atleta en esta disciplina,andy classify the school in this discipline,burundi qualified as an athlete in this discipline,BLEU = 21.19 42.9/33.3/20.0/12.5 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8),0.4698660373687744,0.3727144866385373,2.9362680912017822
104,104,common_voice_es_19608368.mp3,finalmente rodearon fort mary donde andros fue acuartelado,finally they rose from the ground where andrew was the guard,then they eventually circled fort mary which was the site of andros confinement,BLEU = 6.92 27.3/10.0/5.6/3.1 (BP = 0.834 ratio = 0.846 hyp_len = 11 ref_len = 13),0.5223165154457092,0.19965277777777776,3.3518035411834717
105,105,common_voice_es_19724710.mp3,los registros intracraneales han dado credibilidad a la teoría de contribuciones ampliamente distribuidas,shrouds and registrations have given credibility to the theory of contributions simply distributed,the intracranial records have lent credence to the theory of widely distributed contributions,BLEU = 22.24 53.8/25.0/18.2/10.0 (BP = 1.000 ratio = 1.000 hyp_len = 13 ref_len = 13),0.6411837339401245,0.48822605965463106,3.688581943511963
106,106,common_voice_es_19789057.mp3,recibió críticas positivas por su papel en la serie,he received positive reviews for his role in the series,they received positive reviews for their characters on the series,BLEU = 31.24 60.0/44.4/25.0/14.3 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10),0.9079034328460693,0.5888888888888889,4.549502372741699
107,107,common_voice_es_19654263.mp3,no somos ángeles donde interpretaría a carlota,we dont like angelesce where we would interpret connota,we are not angels where she would play the role of carlota,BLEU = 4.50 33.3/6.2/3.6/2.1 (BP = 0.717 ratio = 0.750 hyp_len = 9 ref_len = 12),0.5001466274261475,0.12820512820512822,2.980867624282837
108,108,common_voice_es_19745729.mp3,en este barrio predominan las grandes residencias y las quintas,in this area the large residences and the quintas predominate,in this neighborhood big residences and farms prevail,BLEU = 11.87 40.0/22.2/6.2/3.6 (BP = 1.000 ratio = 1.250 hyp_len = 10 ref_len = 8),0.8437175154685974,0.45731707317073167,4.4496073722839355
109,109,common_voice_es_20064391.mp3,se refugiaron en ginebra,they took refuge in veneur,they took refuge in geneva,BLEU = 66.87 80.0/75.0/66.7/50.0 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5),0.8856310248374939,0.7937500000000002,3.6604549884796143
110,110,common_voice_es_19713128.mp3,muchos sostienen que en ese mismo momento nació el nombre,many of them have that in the same moment they were born a man,many claim that the name was born at that right moment,BLEU = 4.25 35.7/3.8/2.1/1.1 (BP = 1.000 ratio = 1.273 hyp_len = 14 ref_len = 11),0.5046465992927551,0.22123893805309733,3.6056582927703857
111,111,common_voice_es_19646891.mp3,desde entonces ha cubierto siete juegos olímpicos de verano y tres mundiales de fútbol,since then he has covered seven olympic games of verona and free world,since then he has been a commentator in seven summer olympic games and three soccer world cups,BLEU = 18.71 69.2/33.3/18.2/10.0 (BP = 0.735 ratio = 0.765 hyp_len = 13 ref_len = 17),0.5739151835441589,0.49568644950171054,3.474928379058838
112,112,common_voice_es_19705739.mp3,fue miembro de la asociación católica nacional de propagandistas y del opus dei,he was a member of the association a national of propagandists in the opus day,he used to be a member of the catholic national association of advertisers and opus dei,BLEU = 18.85 60.0/21.4/15.4/8.3 (BP = 0.936 ratio = 0.938 hyp_len = 15 ref_len = 16),0.6183798909187317,0.36726453917229596,3.538715362548828
113,113,common_voice_es_19628318.mp3,carter dijo o retiran las tropas o retiro a los atletas,it is said i will retire the troops will retire the troops,carter said you either withdraw the troops or ill withdraw the athletes,BLEU = 8.05 33.3/9.1/5.0/2.8 (BP = 1.000 ratio = 1.000 hyp_len = 12 ref_len = 12),0.4933687746524811,0.16666666666666666,2.8720364570617676
114,114,common_voice_es_19717627.mp3,a pesar de querer ser actriz porno aurora era muy inexperta sexualmente,at the same time she was very inexpositional,despite wanting to be a porn actress aurora was sexually very inexperienced,BLEU = 3.98 25.0/7.1/4.2/2.5 (BP = 0.607 ratio = 0.667 hyp_len = 8 ref_len = 12),0.4975340664386749,0.08620689655172413,2.53851056098938
115,115,common_voice_es_20030684.mp3,murió en tokio japón,he died in tokio japan,he died in tokio japan,BLEU = 100.00 100.0/100.0/100.0/100.0 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5),0.9874618649482727,0.996,4.51112699508667
116,116,common_voice_es_19589270.mp3,posteriormente se construyó un monasterio meta de peregrinaciones,he built a monastery met with peregrine,later on a monastery was built which is the destination of pilgrims,BLEU = 7.12 42.9/16.7/10.0/6.2 (BP = 0.490 ratio = 0.583 hyp_len = 7 ref_len = 12),0.4347028136253357,0.2222222222222222,3.2025434970855713
117,117,common_voice_es_19602287.mp3,a mitad de la grabación del disco gary young fue reemplazado por steve west,the sombrero was replaced by stephens,gary young was substituted by steve west in the middle of the recording of the album,BLEU = 2.02 50.0/10.0/6.2/4.2 (BP = 0.189 ratio = 0.375 hyp_len = 6 ref_len = 16),0.40178754925727844,0.1,2.4134955406188965
118,118,common_voice_es_19020530.mp3,ninguna lectura si el aire es respirable,no lecturer could have been suspended,none lecture if the are is breathable,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.846 ratio = 0.857 hyp_len = 6 ref_len = 7),0.4399777948856354,0.07246376811594203,2.8952383995056152
119,119,common_voice_es_18986223.mp3,¿qué hiciste ayer por la tarde,are you doing here for the day,what did you do yesterday evening,BLEU = 6.57 14.3/8.3/5.0/3.1 (BP = 1.000 ratio = 1.167 hyp_len = 7 ref_len = 6),0.5052043795585632,0.3073770491803279,3.338489055633545
120,120,common_voice_es_18841517.mp3,la sesión se hará a puerta cerrada,session will be at charleroi to morrow,the session will be help at closed doors,BLEU = 22.77 57.1/33.3/20.0/12.5 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8),0.4996994435787201,0.4746835443037974,2.8482022285461426
121,121,common_voice_es_19484359.mp3,la capital era grodno,capsule was crowded,grodno was the capital,BLEU = 19.72 33.3/25.0/25.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4),0.5141052603721619,0.12820512820512822,3.0557122230529785
122,122,common_voice_es_19491946.mp3,tiene su sede en londres gran bretaña,he has a seat in london pray,it is based in london great britain,BLEU = 13.13 28.6/16.7/10.0/6.2 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7),0.4293915927410126,0.26785714285714285,3.4786176681518555
123,123,common_voice_es_19659619.mp3,esta era otra cosa,this was another thing,that was different,BLEU = 15.97 25.0/16.7/12.5/12.5 (BP = 1.000 ratio = 1.333 hyp_len = 4 ref_len = 3),0.8475409746170044,0.16129032258064518,4.33643102645874
124,124,common_voice_es_19699276.mp3,una rama tradicional importante de la economía es la agricultura de dátiles,the traditional important tradition of the economy is the agriculture of natal,date agriculture is an important traditional branch of economy,BLEU = 5.30 50.0/4.5/2.5/1.4 (BP = 1.000 ratio = 1.333 hyp_len = 12 ref_len = 9),0.7333993911743164,0.32258064516129037,3.935908555984497
125,125,common_voice_es_18835740.mp3,¿a qué hora llega esta tarde tu autobús,thats where youre going to start your bus,at what time the bus arrives this afternoon,BLEU = 5.52 12.5/7.1/4.2/2.5 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8),0.6055694818496704,0.0625,3.4794726371765137
126,126,common_voice_es_19752419.mp3,desde entonces quebec se convirtió en el corazón de nueva francia,since then kevin became the enrollment of new france,since then quebec became the heart of new france,BLEU = 26.08 77.8/50.0/14.3/8.3 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9),0.5590425133705139,0.7471655328798186,3.7901618480682373
127,127,common_voice_es_19527148.mp3,una vez fundido los cristales blancos se convierten en un líquido claro,a second time white crystals are found in a clear liquid,once melted down the white crystals become a clear liquid,BLEU = 17.54 45.5/30.0/11.1/6.2 (BP = 1.000 ratio = 1.100 hyp_len = 11 ref_len = 10),0.6970412135124207,0.47920792079207924,4.063269138336182
128,128,common_voice_es_19635722.mp3,habita en bolivia y colombia,lys and bolivia and columbia,it leaves in bolivia and colombia,BLEU = 17.49 40.0/25.0/16.7/12.5 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6),0.5879289507865906,0.3177966101694915,3.628084182739258
129,129,common_voice_es_18344430.mp3,el transporte urbano es muy contaminante,the european transport is very contaminated,urban transport is very polluting,BLEU = 30.21 50.0/40.0/25.0/16.7 (BP = 1.000 ratio = 1.200 hyp_len = 6 ref_len = 5),0.882382333278656,0.5773420479302832,3.946659803390503
130,130,common_voice_es_19686020.mp3,un prestigioso grupo de veinte universidades europeas enfocadas en la labor de investigación,prestigious group of twenty european universities is focused on research,twenty prestigious european universities focused on scientific research,BLEU = 13.65 70.0/22.2/6.2/3.6 (BP = 1.000 ratio = 1.250 hyp_len = 10 ref_len = 8),0.874031662940979,0.6981085116973618,4.711453914642334
131,131,common_voice_es_19668670.mp3,el coronamiento del monumento desapareció y fue reemplazado por una cruz de hierro forjado,the cramming of the monument disappeared and it was replaced by a cross of the forges of the river,the monuments crown disappeared and was replaced by a wrought iron cross,BLEU = 16.20 42.1/22.2/11.8/6.2 (BP = 1.000 ratio = 1.583 hyp_len = 19 ref_len = 12),0.5502380132675171,0.6479051229707399,3.7541255950927734
