,path,source_text,pred_text,ref_text,ASR_BLEU
115,common_voice_es_18339765.mp3,podes hacer enojar a la pinza  ¿ qué está haciendo  ¡ basta ,you cannot make it ready what are you doing stop it,you can make the clamp angry what is he doing its enough,BLEU = 4.84 36.4/5.0/2.8/1.6 (BP = 0.913 ratio = 0.917 hyp_len = 11 ref_len = 12)
116,common_voice_es_18339766.mp3,¿ por qué ese soldado está atado a un artefacto explosivo ,because this sunday is given to an exclusive art,why is that soldier tied to an explosive artifact,BLEU = 10.55 33.3/12.5/7.1/4.2 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9)
117,common_voice_es_18339767.mp3,para otro perro ese hueso tan descarnado y tan tieso,for other dogs so men and rusted in skin,to another dog with that bone so fleshless and stiff,BLEU = 5.07 22.2/6.2/3.6/2.1 (BP = 0.895 ratio = 0.900 hyp_len = 9 ref_len = 10)
118,common_voice_es_18339768.mp3,las cosas como son  pero no dramaticemos ,the stages are but they were not come,things as they are but lets not dramatize,BLEU = 13.13 50.0/14.3/8.3/5.0 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8)
119,common_voice_es_18339769.mp3,porque no puedo ,because i cant,because i cant,BLEU = 100.00 100.0/100.0/100.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 3 ref_len = 3)
120,common_voice_es_18339770.mp3,sentí un vago sobresalto ,i felt a slight shock,i felt a vague beginning,BLEU = 39.76 60.0/50.0/33.3/25.0 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5)
121,common_voice_es_18339771.mp3,en aquella hora el calor es deleitante ,at that time the horse is delicious,at that time the heat is delighting,BLEU = 43.47 71.4/50.0/40.0/25.0 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7)
122,common_voice_es_18339772.mp3,antes de declararse  y tu padre  que circunvala y circunvala ,before declaring his father he was circumbent and circumbent,before declaring yourself and your father who was circumambulating and circumambulating,BLEU = 9.60 55.6/12.5/7.1/4.2 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11)
123,common_voice_es_18339773.mp3,manos del mar que se agarraban a la barca ,hands of the sea in the barks,sea hands that hold on to the ship,BLEU = 7.49 42.9/8.3/5.0/3.1 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8)
124,common_voice_es_18340470.mp3,burbuja  ¿ sabe ruso ,bubbles dont know russian,bubbles does it taste russian,BLEU = 14.79 50.0/16.7/12.5/12.5 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5)
125,common_voice_es_18340471.mp3,ricardo  que no subas  pero ¿ me quieres soltar ,ricardo dont go up but i dont want you,ricardo do not climb do you want to drop me,BLEU = 5.61 33.3/6.2/3.6/2.1 (BP = 0.895 ratio = 0.900 hyp_len = 9 ref_len = 10)
126,common_voice_es_18340472.mp3,el lanzamiento se ha retrasado debido al mal tiempo ,the launches launched back to the sea,launch has been delayed due to adverse weather conditions,BLEU = 4.94 14.3/8.3/5.0/3.1 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9)
127,common_voice_es_18340474.mp3,la pintura neobarroca me pone a cien,the baroque shopping makes me fear,the neo baroque painting drives me up the wall,BLEU = 6.48 50.0/10.0/6.2/4.2 (BP = 0.607 ratio = 0.667 hyp_len = 6 ref_len = 9)
128,common_voice_es_18341784.mp3,al buen pagador no le duelen prendas,goodness in the mountains,if it means nothing to you then you wont care about it,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.135 ratio = 0.333 hyp_len = 4 ref_len = 12)
129,common_voice_es_18341785.mp3,de la mano  dando vueltas en setenta y cinco metros de eslora ,in hand several hands with seventy five meters of length,by hand spinning in seventy five meters of length,BLEU = 42.73 70.0/44.4/37.5/28.6 (BP = 1.000 ratio = 1.111 hyp_len = 10 ref_len = 9)
130,common_voice_es_18341786.mp3,se pensaba que las naranjas eran una fruta de verano,he thought that the new allies would be a summer house,oranges were thought to be a summer fruit,BLEU = 14.99 36.4/20.0/11.1/6.2 (BP = 1.000 ratio = 1.375 hyp_len = 11 ref_len = 8)
131,common_voice_es_18341787.mp3,herejes y mercaderes en el puente  herejes y mercaderes en la cámara ,heretics and merchants in the bridge heretics in market,heretics and merchants on the bridge heretics and merchants in the chamber,BLEU = 41.37 77.8/75.0/57.1/33.3 (BP = 0.717 ratio = 0.750 hyp_len = 9 ref_len = 12)
132,common_voice_es_18341788.mp3,no lo haré  uh ¿ a que te refieres  ¿ quién ,i wont do it what are you doing,i wont do it eh what do you mean who,BLEU = 29.80 75.0/42.9/33.3/20.0 (BP = 0.779 ratio = 0.800 hyp_len = 8 ref_len = 10)
133,common_voice_es_18344427.mp3,dejaba caer la tenue sonrisa de su luz sobre la ruda y aulladora tribu ,stopped a female smile of his light and flashing,he let the weak smile of his light go over the tough and howling tribe,BLEU = 16.20 55.6/37.5/28.6/16.7 (BP = 0.513 ratio = 0.600 hyp_len = 9 ref_len = 15)
134,common_voice_es_18344428.mp3,gato que duerme no caza ratones,right away i dont know what to do,cat that sleeps do not hunt mice,BLEU = 5.52 12.5/7.1/4.2/2.5 (BP = 1.000 ratio = 1.143 hyp_len = 8 ref_len = 7)
135,common_voice_es_18344429.mp3,inclinóse el negrazo sondando con los ojos el abismo ,he left my black salting with his eyes on the side,the jungle bunny leaned exploring the abyss with his eyes,BLEU = 14.99 36.4/20.0/11.1/6.2 (BP = 1.000 ratio = 1.100 hyp_len = 11 ref_len = 10)
136,common_voice_es_18344430.mp3,el transporte urbano es muy contaminante,the urban transport is very contaminant,urban transport is very polluting,BLEU = 50.81 66.7/60.0/50.0/33.3 (BP = 1.000 ratio = 1.200 hyp_len = 6 ref_len = 5)
137,common_voice_es_18344436.mp3,no quiero más sopas de sobre,dont want a couple of softer,i do not want packed soups anymore,BLEU = 6.87 16.7/10.0/6.2/4.2 (BP = 0.846 ratio = 0.857 hyp_len = 6 ref_len = 7)
138,common_voice_es_18344437.mp3,el valiente de palabras es muy ligero de pies,the word of words is very slight,that of brave words has fast feet,BLEU = 7.81 28.6/8.3/5.0/3.1 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7)
139,common_voice_es_18344438.mp3,piti  si te parece poco realista el disfraz de estela ,pity if you think estelles real estate expensive,piti you think that estelas costume is a bit realistic,BLEU = 8.60 25.0/14.3/8.3/5.0 (BP = 0.779 ratio = 0.800 hyp_len = 8 ref_len = 10)
140,common_voice_es_18344439.mp3,eran los tiempos de adriano cuéllar y juan de guzmán ,it was the time of the drill of quella and juan de guzman,those were the times of adriano cuéllar and juan de guzman,BLEU = 21.40 46.2/25.0/18.2/10.0 (BP = 1.000 ratio = 1.182 hyp_len = 13 ref_len = 11)
141,common_voice_es_18344440.mp3,que esa tipa era una tarada  una asesina ,that woman was a stupid a murderer,that chick was a an idiot a murderer,BLEU = 17.03 71.4/33.3/10.0/6.2 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8)
142,common_voice_es_18344678.mp3,¿ y tu padre  le hemos dicho a la hora de comer ,and your father we set a set up with lady,and your father we told him at dinner time,BLEU = 26.27 40.0/33.3/25.0/14.3 (BP = 1.000 ratio = 1.111 hyp_len = 10 ref_len = 9)
143,common_voice_es_18344680.mp3,y susurras en mi oído que me quieres pero lejos,and his wife my hopes like aft me,and you whisper to my ear that you love me but far,BLEU = 4.41 37.5/7.1/4.2/2.5 (BP = 0.607 ratio = 0.667 hyp_len = 8 ref_len = 12)
144,common_voice_es_18344681.mp3,el castellano vendrá con nosotros,the spanish makes place with us,the castilian will come with us,BLEU = 17.97 50.0/20.0/12.5/8.3 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6)
145,common_voice_es_18344687.mp3,si necesitas un microscopio para ver la cosita  mal vamos ,if you need a microscope to see the copy we will go up,if you need a microscope to see this little thing it wont go well,BLEU = 45.03 61.5/50.0/45.5/40.0 (BP = 0.926 ratio = 0.929 hyp_len = 13 ref_len = 14)
146,common_voice_es_18344689.mp3,no hay enemigo pequeño,there is no friend of small,there is no small enemy,BLEU = 32.47 66.7/40.0/25.0/16.7 (BP = 1.000 ratio = 1.200 hyp_len = 6 ref_len = 5)
147,common_voice_es_18344690.mp3,los caballos sacudían las orejas y temblaban como calenturientos ,the horses were carried out as well as stopping,the horses were shaking their ears and trembling as if they were hot,BLEU = 12.23 44.4/25.0/14.3/8.3 (BP = 0.641 ratio = 0.692 hyp_len = 9 ref_len = 13)
148,common_voice_es_18344693.mp3,la fuerza del viento sube de fuerza ocho a nueve ,the wind force of the window forms to night,the wind strength increases eight o nine,BLEU = 9.54 22.2/12.5/7.1/4.2 (BP = 1.000 ratio = 1.286 hyp_len = 9 ref_len = 7)
149,common_voice_es_18344695.mp3,nosotros los juguetes podemos ver todo ,and toys can see everything,us the toys we can see everything,BLEU = 28.64 80.0/50.0/33.3/25.0 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7)
150,common_voice_es_18344696.mp3,si nos mantenemos unidos lo podemos hacer ,if we stay together we cant do,if we stay united we can do it,BLEU = 24.08 71.4/33.3/20.0/12.5 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8)
151,common_voice_es_18346365.mp3,es tan evidente que tenemos que estar juntos ,it is evident that we have together,its so obvious that we have to be together,BLEU = 19.74 57.1/33.3/20.0/12.5 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9)
152,common_voice_es_18346366.mp3,empezó por suspirar y concluyó salmodiando el viejo cuento de sus tristezas ,he started for supporting and including old saying,he began by sighing and finished by greeting the old tale of his sorrows,BLEU = 3.43 37.5/7.1/4.2/2.5 (BP = 0.472 ratio = 0.571 hyp_len = 8 ref_len = 14)
153,common_voice_es_18358132.mp3,a salvar el día,save the day,to save the day,BLEU = 71.65 100.0/100.0/100.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4)
154,common_voice_es_18346368.mp3,y en el aire todo el calor de las fraguas de vulcano ,in the end all the worlds of volcano,the hot air of the forges of vulcano,BLEU = 7.27 37.5/7.1/4.2/2.5 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8)
155,common_voice_es_18346369.mp3,si no  no creo que el pato pueda sobrevivir,if you do not think the duck can step,if not i dont think the duck can survive,BLEU = 33.03 66.7/37.5/28.6/16.7 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9)
156,common_voice_es_18346370.mp3,tendrá mucho contento cuando sepa que han llegado personas de tanto linaje ,theyll be very happy when they know that people from all quarters,he will be very happy when he knows that people of such lineage have arrived,BLEU = 19.64 50.0/36.4/20.0/11.1 (BP = 0.779 ratio = 0.800 hyp_len = 12 ref_len = 15)
157,common_voice_es_18346371.mp3,si yo quiero  podré volar,if you want to rest,if i want i will be able fly,BLEU = 6.97 40.0/12.5/8.3/6.2 (BP = 0.549 ratio = 0.625 hyp_len = 5 ref_len = 8)
158,common_voice_es_18346372.mp3,retorciéndose las manos  pálida  casi trágica  se adelantaba exclamando ,her hands pale almost tragic she was almost tragical,twisting her hands pale almost tragic she came forward crying out,BLEU = 47.03 66.7/62.5/57.1/50.0 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11)
159,common_voice_es_18346373.mp3,¿ y el noble marqués hasta ignorará quién es juan de guzmán ,and the noble marquises no marquises it is wan to human,will the noble marquis even ignore who juan de guzman is,BLEU = 8.30 27.3/10.0/5.6/3.1 (BP = 1.000 ratio = 1.000 hyp_len = 11 ref_len = 11)
160,common_voice_es_18350126.mp3,todo será que no cumpla el juramento,everything will be ruined to the fore,everything will happen if you dont follow the vow,BLEU = 10.92 42.9/16.7/10.0/6.2 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9)
161,common_voice_es_18350127.mp3,oh pues bien tú y yo podremos cocinar más tarde ,oh well you will later wilhelmine will have a cup a later,oh o k you and i could cook later,BLEU = 4.46 25.0/4.5/2.5/1.4 (BP = 1.000 ratio = 1.333 hyp_len = 12 ref_len = 9)
162,common_voice_es_18350128.mp3,la función va a comenzar,the function goes on,the entertainments about to start,BLEU = 12.44 25.0/16.7/12.5/12.5 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5)
163,common_voice_es_18350129.mp3,lloraba sus celos moriscos y sus amores con la blanca luna de la alpujarra,he hurrahd its dyes and his loves with white love with her love of alcohol,he cried his moorish jealousy and his affairs with the white moon of alpujarra,BLEU = 6.92 40.0/7.1/3.8/2.1 (BP = 1.000 ratio = 1.071 hyp_len = 15 ref_len = 14)
164,common_voice_es_18350130.mp3,¡ lo tenemos ricardo  lo tenemos,we have to have it we will have to have it,we got him ricardo we got him,BLEU = 4.46 18.2/5.0/2.8/1.6 (BP = 1.000 ratio = 1.571 hyp_len = 11 ref_len = 7)
165,common_voice_es_18353543.mp3,¿ darme una paliza y romperme tres dedos es mostrar amistad,he is going to pale and silent and breaking from,beating me up and breaking three of my fingers is being friendly,BLEU = 7.60 30.0/11.1/6.2/3.6 (BP = 0.819 ratio = 0.833 hyp_len = 10 ref_len = 12)
166,common_voice_es_18353544.mp3,estoy completamente sola,this is completely alone,im all alone,BLEU = 15.97 25.0/16.7/12.5/12.5 (BP = 1.000 ratio = 1.333 hyp_len = 4 ref_len = 3)
167,common_voice_es_18353545.mp3,podemos ser amigos y que funcione todo,it can be seen of all friends,we can be friends and make it all work,BLEU = 12.41 71.4/16.7/10.0/6.2 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9)
168,common_voice_es_18353546.mp3,que le den por saco a todo,do you want to be everything,fuck everything,BLEU = 8.12 16.7/10.0/6.2/4.2 (BP = 1.000 ratio = 3.000 hyp_len = 6 ref_len = 2)
169,common_voice_es_18353547.mp3,en las reconciliaciones cobardes,governors in the reconsideration,in coward reconciliations,BLEU = 15.97 25.0/16.7/12.5/12.5 (BP = 1.000 ratio = 1.333 hyp_len = 4 ref_len = 3)
170,common_voice_es_18355397.mp3,por amor y por galantería yo debo cometer uno igual,for loving and by gallantry i did not commit it in common,for love and gallantry i must commit a similar one,BLEU = 8.52 41.7/9.1/5.0/2.8 (BP = 1.000 ratio = 1.200 hyp_len = 12 ref_len = 10)
171,common_voice_es_18355398.mp3,esas profundas sentencias no deben permanecer dudosas,these deep sentences should not remain unused,those deep sentences shouldnt remain doubtful,BLEU = 14.54 42.9/16.7/10.0/6.2 (BP = 1.000 ratio = 1.167 hyp_len = 7 ref_len = 6)
172,common_voice_es_18355399.mp3,sin embargo continué ganando,however he continued working,however i kept on winning,BLEU = 12.44 25.0/16.7/12.5/12.5 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5)
173,common_voice_es_18355400.mp3,en las pelis de terror,in the toreros cabin,in horror movies,BLEU = 15.97 25.0/16.7/12.5/12.5 (BP = 1.000 ratio = 1.333 hyp_len = 4 ref_len = 3)
174,common_voice_es_18355401.mp3,bueno pues nada ,nothing,well anyway,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.368 ratio = 0.500 hyp_len = 1 ref_len = 2)
175,common_voice_es_18356970.mp3,a lo pasado no hay consejo ninguno,there is no council house,theres no advice for the past,BLEU = 8.75 20.0/12.5/8.3/6.2 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6)
176,common_voice_es_18356971.mp3,el necio cree que todo lo sabe,the niche seems that all know,a foolish man thinks he knows everything,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.846 ratio = 0.857 hyp_len = 6 ref_len = 7)
177,common_voice_es_18356972.mp3,cada vez hay menos gente que compre lotería,each time each peeked out,each time less people are buying lottery,BLEU = 14.32 40.0/25.0/16.7/12.5 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7)
178,common_voice_es_18356973.mp3,a partir de mañana por la tarde bajarán las temperaturas,since the morning half play will low temperatures,the temperature will get down from tomorrow in the afternoon,BLEU = 5.11 25.0/7.1/4.2/2.5 (BP = 0.779 ratio = 0.800 hyp_len = 8 ref_len = 10)
179,common_voice_es_18357059.mp3,amor por interés se acaba en un dos por tres,love by interests he joins so far,love by interest lost in a second,BLEU = 13.13 28.6/16.7/10.0/6.2 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7)
180,common_voice_es_18357061.mp3,entonces tenemos que hacer algo,we have to do it,then we have to do something,BLEU = 54.75 80.0/75.0/66.7/50.0 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6)
181,common_voice_es_18357062.mp3,a ver si nieva esta noche,seems without night,lets see if tonight snows,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.513 ratio = 0.600 hyp_len = 3 ref_len = 5)
182,common_voice_es_18357074.mp3,con la barriga vacía ninguno muestra alegría,with the barren bards no any shows her free,full stomach happy heart,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 2.250 hyp_len = 9 ref_len = 4)
183,common_voice_es_18357076.mp3,el servicio del restaurante era bastante bueno,the restaurant service was quite well,the restaurant service was really good,BLEU = 50.81 66.7/60.0/50.0/33.3 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6)
184,common_voice_es_18357077.mp3,baila y bebe que la vida es breve,villa and the life his life,drink and dance that life is short,BLEU = 8.17 33.3/10.0/6.2/4.2 (BP = 0.846 ratio = 0.857 hyp_len = 6 ref_len = 7)
185,common_voice_es_18358129.mp3,el autobús tarda mucho,the autobus will be a lot,the bus takes a long time,BLEU = 9.65 33.3/10.0/6.2/4.2 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6)
186,common_voice_es_18358131.mp3,creo que las dos tienen demasiadas figuritas,i think the two happens they have sworn it,i think both of you have too much stickers,BLEU = 10.55 33.3/12.5/7.1/4.2 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9)
187,common_voice_es_18358132.mp3,a salvar el día,save the day,to save the day,BLEU = 71.65 100.0/100.0/100.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4)
188,common_voice_es_18358133.mp3,adiós amigos míos voy a un lugar mejor ,good to you o friends ill be in a better place,goodbye my friends i go to a better place,BLEU = 15.85 45.5/20.0/11.1/6.2 (BP = 1.000 ratio = 1.222 hyp_len = 11 ref_len = 9)
189,common_voice_es_18358148.mp3,amigos al prestar enemigos al devolver,friends we friends and me,friends when we lend enemies when we pay our debts,BLEU = 4.67 40.0/12.5/8.3/6.2 (BP = 0.368 ratio = 0.500 hyp_len = 5 ref_len = 10)
190,common_voice_es_18362177.mp3,en la boca del discreto lo público es secreto,the district of the district,a wise mal will keep a secret though it has been made public,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.202 ratio = 0.385 hyp_len = 5 ref_len = 13)
